transaction_id,amount,timestamp,device_id,ip_address,country,brand,currency,merchant_id,merchant_category,user_id,is_fraud
T0000194,45.06,2026-07-07T12:21:15Z,DEV_e85713e4f8f9,217.223.13.14,SG,RuPay,SGD,M2845,Fashion,U53343,0
T0000195,32.55,2026-07-01T16:24:33Z,DEV_66f37522a18a,188.146.253.129,AU,Mastercard,AUD,M4164,Entertainment,U33002,0
T0000196,59.44,2026-07-05T05:03:24Z,DEV_c8cc6560d0be,102.157.1.255,FR,Amex,EUR,M3303,Fuel,U72580,0
T0000197,40.46,2026-07-19T14:53:47Z,DEV_4ec4a465c73d,60.75.30.236,US,Amex,USD,M6400,E-commerce,U49576,0
T0000198,15.04,2026-07-18T10:54:30Z,DEV_d838af4b2624,177.89.72.71,US,Amex,USD,M8625,Utilities,U50213,0
T0000199,54.68,2026-07-15T07:44:37Z,DEV_93764dbd3937,94.23.91.102,AU,Visa,AUD,M3188,E-commerce,U72676,0
T0000200,40.99,2026-07-27T15:54:16Z,DEV_466e2fc18ca7,233.173.14.155,DE,RuPay,EUR,M4578,E-commerce,U42435,0
T0000201,4.52,2026-07-26T15:21:58Z,DEV_f205ee16a8a9,180.42.4.86,IN,RuPay,INR,M2838,Utilities,U18094,0
T0000202,106.87,2026-07-08T23:41:58Z,DEV_e45b8873b62c,83.255.132.97,CA,Mastercard,CAD,M4365,Utilities,U86434,0
T0000203,46.22,2026-07-23T00:17:12Z,DEV_83eda83f7a33,33.199.26.163,JP,Visa,JPY,M1945,Restaurant,U83242,0
T0000204,16.17,2026-07-13T08:27:50Z,DEV_34996a57d3ed,209.3.20.36,US,RuPay,USD,M2044,Electronics,U80931,0
T0000205,26.9,2026-07-14T22:29:05Z,DEV_d3610fc012c2,104.171.128.234,JP,Visa,JPY,M7887,Entertainment,U59081,0
T0000206,93.83,2026-07-19T05:39:31Z,DEV_cb883544f583,20.139.67.118,JP,RuPay,JPY,M9835,Healthcare,U27431,0
T0000207,51.7,2026-07-27T01:57:05Z,DEV_1de6c6c28121,100.159.125.136,IN,Mastercard,INR,M4648,Restaurant,U10455,0
T0000208,80.62,2026-07-26T19:44:51Z,DEV_9f5dc6476951,97.24.67.59,JP,RuPay,JPY,M6671,Electronics,U30332,0
T0000209,30.52,2026-07-30T20:26:14Z,DEV_201df6c26abb,196.28.20.126,US,RuPay,USD,M1550,Grocery,U68515,0
T0000210,28.06,2026-07-20T12:40:23Z,DEV_5beeb2d95f9f,112.95.221.245,CA,Visa,CAD,M1924,Restaurant,U28367,0
T0000211,350.54,2026-07-29T00:48:24Z,DEV_4fa79498f60a,153.17.33.231,CA,Amex,CAD,M4881,Utilities,U49552,0
T0000212,60.45,2026-07-15T14:06:32Z,DEV_1a9273ccf4f4,70.112.124.214,CA,RuPay,CAD,M9120,Entertainment,U16145,0
T0000213,20.65,2026-07-21T05:03:12Z,DEV_899bd2977cc4,104.131.172.110,SG,Amex,SGD,M9813,Fuel,U72065,0
T0000214,15.9,2026-07-23T11:27:48Z,DEV_85aad85a917d,234.44.122.81,AU,Mastercard,AUD,M7824,Entertainment,U83044,0
T0000215,65.41,2026-07-10T20:54:16Z,DEV_fe68260c68cd,84.140.29.132,CA,Amex,CAD,M5398,E-commerce,U59436,0
T0000216,164.47,2026-07-10T03:13:34Z,DEV_bb0ac8703e34,205.253.149.49,US,Visa,USD,M4555,Healthcare,U72835,0
T0000217,8.62,2026-07-11T06:46:26Z,DEV_dffdbc34bc4c,239.233.179.208,AU,Visa,AUD,M8846,Fuel,U41797,0
T0000218,82.31,2026-07-27T19:13:08Z,DEV_d7a6851fa23f,82.85.92.117,FR,Mastercard,EUR,M9743,Restaurant,U95029,0
T0000219,199.77,2026-07-23T14:56:02Z,DEV_4c28b281a78f,25.62.99.141,DE,RuPay,EUR,M6246,Entertainment,U36624,0
T0000220,53.87,2026-07-08T02:00:44Z,DEV_b868fa522994,4.38.252.201,US,Mastercard,USD,M3497,Entertainment,U35715,0
T0000221,87.64,2026-07-25T05:43:42Z,DEV_fd6fdb00269a,140.246.232.184,AE,Mastercard,AED,M5216,Fashion,U74044,0
T0000222,15.03,2026-07-18T02:18:53Z,DEV_21c65d7d97e5,43.84.255.122,JP,Mastercard,JPY,M4015,Grocery,U81058,0
T0000223,54.19,2026-07-04T14:36:04Z,DEV_974fccb408d4,241.247.217.4,SG,Visa,SGD,M3474,Fashion,U11198,0
T0000224,81.19,2026-07-30T23:49:48Z,DEV_dd6e68255cdd,163.66.46.80,DE,Visa,EUR,M8916,Grocery,U96413,0
T0000225,47.26,2026-07-01T13:48:26Z,DEV_15ee5a9e16b3,4.72.42.34,SG,RuPay,SGD,M5697,Entertainment,U12246,0
T0000226,24.62,2026-07-05T16:12:49Z,DEV_e0fa9daf13a3,134.62.31.42,GB,Visa,GBP,M9625,Restaurant,U43084,0
T0000227,33.23,2026-07-19T02:38:11Z,DEV_0ce40e158001,245.148.138.84,FR,Visa,EUR,M4700,Electronics,U49318,0
T0000228,32.4,2026-07-20T16:11:00Z,DEV_f9aa871f204b,97.23.114.112,US,Visa,USD,M1154,Entertainment,U32463,0
T0000229,43.15,2026-07-26T15:21:00Z,DEV_4bba0917a2aa,235.77.143.66,DE,Visa,EUR,M2218,Utilities,U99709,0
T0000230,27.95,2026-07-09T16:57:47Z,DEV_bce5f752e67f,237.195.161.195,AE,Visa,AED,M7525,E-commerce,U20084,0
T0000231,24.23,2026-07-27T05:48:03Z,DEV_d7406a11e130,84.236.63.51,CA,RuPay,CAD,M2284,Healthcare,U75639,0
T0000232,1947.97,2026-07-22T05:14:41Z,DEV_e90e6f34110a,59.109.202.13,US,Visa,USD,M7499,Fashion,U52778,1
T0000233,36.24,2026-07-27T20:20:08Z,DEV_96abf163004d,240.238.188.206,CA,Amex,CAD,M7227,Restaurant,U21232,0
T0000234,8.62,2026-07-04T23:34:52Z,DEV_6e4368610cd1,68.153.208.166,CA,Visa,CAD,M3527,Electronics,U61068,0
T0000235,34.35,2026-07-15T23:09:27Z,DEV_af5f503b7254,113.218.53.185,IN,Visa,INR,M3170,Fashion,U21442,0
T0000236,2538.0,2026-07-06T00:20:41Z,DEV_d7d90c5475a5,6.185.25.170,SG,RuPay,SGD,M6315,Utilities,U60493,1
T0000237,21.99,2026-07-19T11:35:05Z,DEV_d4a668163074,43.100.119.124,CA,Mastercard,CAD,M9079,Entertainment,U29127,0
T0000238,82.04,2026-07-15T13:14:12Z,DEV_3fccbba1a3aa,123.246.149.82,AU,RuPay,AUD,M5040,E-commerce,U91924,0
T0000239,24.38,2026-07-06T04:37:54Z,DEV_0a0ed26418a5,34.175.113.31,CA,RuPay,CAD,M6399,E-commerce,U67700,0
T0000240,110.82,2026-07-16T13:36:07Z,DEV_25ce5ee411b8,154.108.13.185,GB,Amex,GBP,M9044,Healthcare,U85481,0
T0000241,13.26,2026-07-20T01:48:09Z,DEV_331a4471504a,93.113.168.152,FR,Amex,EUR,M9939,Utilities,U33583,0
T0000242,154.2,2026-07-11T04:15:29Z,DEV_54350f4c30cb,112.62.149.127,US,RuPay,USD,M3280,Restaurant,U93012,0
T0000243,37.57,2026-07-19T07:13:34Z,DEV_498c0f55682f,18.239.97.1,GB,RuPay,GBP,M7566,Entertainment,U80040,0
T0000244,144.33,2026-07-18T10:52:55Z,DEV_88a1052ea666,179.158.77.242,SG,Visa,SGD,M2392,Healthcare,U24335,0
T0000245,78.53,2026-07-28T08:11:57Z,DEV_f98954a09f88,251.205.191.94,GB,Visa,GBP,M6432,Electronics,U66420,0
T0000246,47.54,2026-07-25T18:58:51Z,DEV_aa593a243eb4,191.49.194.159,AU,Mastercard,AUD,M4621,Fashion,U68429,0
T0000247,21.87,2026-07-17T17:54:58Z,DEV_0bad2098d3f9,255.105.114.61,AE,Mastercard,AED,M8460,Healthcare,U37114,0
T0000248,66.45,2026-07-22T06:30:01Z,DEV_f077db438104,184.212.152.72,JP,Visa,JPY,M5919,Electronics,U15856,0
T0000249,88.4,2026-07-06T07:25:00Z,DEV_2f5a561dc554,173.89.0.221,US,Amex,USD,M3623,Fashion,U53383,0
T0000250,62.77,2026-07-09T22:54:06Z,DEV_9e39a603d991,47.183.13.171,CA,RuPay,CAD,M1478,Fashion,U90492,0
T0000251,63.67,2026-07-19T21:01:35Z,DEV_8e35b33fa2ff,1.35.163.72,AE,RuPay,AED,M2025,Utilities,U85674,0
T0000252,41.31,2026-07-16T19:47:59Z,DEV_988c923aacf2,50.115.117.191,GB,Amex,GBP,M9019,Healthcare,U79168,0
T0000253,53.68,2026-07-30T16:13:33Z,DEV_3885f98ee678,100.125.195.146,AE,RuPay,AED,M8501,Restaurant,U90918,0
T0000254,21.01,2026-07-07T12:03:37Z,DEV_e27d04f5a50a,80.44.240.238,AE,Visa,AED,M3999,Utilities,U58929,0
T0000255,53.41,2026-07-29T22:53:11Z,DEV_34c7c4afd86e,35.75.69.98,FR,RuPay,EUR,M8973,Travel,U93296,0
T0000256,21.75,2026-07-24T18:28:27Z,DEV_8179c22aac49,73.241.19.125,SG,Mastercard,SGD,M8389,Healthcare,U91187,0
T0000257,45.37,2026-07-07T15:04:28Z,DEV_7eb0c4ec7891,49.243.240.192,US,RuPay,USD,M9056,Fashion,U64477,0
T0000258,30.16,2026-07-05T00:19:05Z,DEV_73818b48f3b4,144.189.233.0,JP,Mastercard,JPY,M9808,Fashion,U47836,0
T0000259,15.96,2026-07-27T16:28:38Z,DEV_31c67b497b0a,130.196.46.72,AE,RuPay,AED,M1681,Entertainment,U67850,0
T0000260,14.38,2026-07-15T10:51:21Z,DEV_adde9f3f8ce6,223.243.137.170,IN,Mastercard,INR,M8193,Fuel,U25386,0
T0000261,34.58,2026-07-30T15:00:23Z,DEV_45e71a8355c7,161.253.65.135,CA,Amex,CAD,M4385,E-commerce,U37124,0
T0000262,22.96,2026-07-29T23:23:22Z,DEV_0ca6c6a58842,137.236.188.81,DE,Amex,EUR,M9428,Travel,U99037,0
T0000263,91.52,2026-07-14T11:06:19Z,DEV_bfa38238c893,221.246.212.172,FR,Visa,EUR,M3174,Healthcare,U42725,0
T0000264,51.69,2026-07-24T18:15:38Z,DEV_9050bd49714d,36.101.92.57,CA,RuPay,CAD,M7786,Electronics,U59174,0
T0000265,112.01,2026-07-18T21:59:56Z,DEV_cbf94d16e321,116.102.239.2,FR,Amex,EUR,M1040,Fashion,U22208,0
T0000266,22.67,2026-07-26T22:38:58Z,DEV_27d6bd14b9d0,101.208.181.23,DE,Visa,EUR,M4470,Restaurant,U74843,0
T0000267,43.35,2026-07-28T11:36:12Z,DEV_ae41854fded9,218.56.93.181,DE,Mastercard,EUR,M1793,Fashion,U16021,0
T0000268,5.13,2026-07-08T16:03:50Z,DEV_33c4316f5c84,112.248.29.186,US,Visa,USD,M5489,Restaurant,U22234,0
T0000269,36.42,2026-07-09T00:51:02Z,DEV_c28d0411f33e,13.65.238.71,IN,Amex,INR,M4836,Electronics,U66260,0
T0000270,2243.01,2026-07-24T03:31:12Z,DEV_2ab84c68b348,19.243.202.222,GB,Mastercard,GBP,M8291,Travel,U11217,1
T0000271,18.9,2026-07-12T02:44:32Z,DEV_5cc9e9983e18,98.16.222.246,JP,Visa,JPY,M5902,Travel,U27973,0
T0000272,33.24,2026-07-26T18:05:12Z,DEV_ff4c9d35adeb,144.51.218.101,GB,Visa,GBP,M3480,Fashion,U63963,0
T0000273,103.98,2026-07-05T21:03:01Z,DEV_b189a17a796b,35.215.230.161,CA,Visa,CAD,M7291,Healthcare,U56076,0
T0000274,12.46,2026-07-14T10:41:26Z,DEV_465b678483f6,165.5.218.156,GB,Mastercard,GBP,M5668,Restaurant,U13515,0
T0000275,113.06,2026-07-20T00:25:22Z,DEV_ca1baaa4dfc7,75.168.164.202,CA,Mastercard,CAD,M4921,Fuel,U74865,0
T0000276,140.79,2026-07-26T15:29:54Z,DEV_98d917d09794,227.131.115.72,JP,Visa,JPY,M6986,Fashion,U81612,0
T0000277,36.74,2026-07-29T12:19:41Z,DEV_2ee6ae294bcd,17.73.208.150,IN,Visa,INR,M9209,Entertainment,U64451,0
T0000278,26.21,2026-07-14T11:16:24Z,DEV_2c032fc9a477,21.102.158.54,IN,Mastercard,INR,M4329,Entertainment,U30365,0
T0000279,7.08,2026-07-16T01:22:25Z,DEV_872be29a3c31,178.220.108.52,AE,Visa,AED,M4909,Entertainment,U17589,0
T0000280,58.16,2026-07-30T17:22:38Z,DEV_af4673cfb17b,155.220.112.209,IN,RuPay,INR,M1207,Travel,U27984,0
T0000281,179.62,2026-07-26T09:20:43Z,DEV_913fa569c3b0,132.104.183.77,JP,Amex,JPY,M3735,Restaurant,U58741,0
T0000282,36.46,2026-07-17T06:18:58Z,DEV_48eba55955fc,206.158.158.189,IN,Visa,INR,M5308,Fashion,U85582,0
T0000283,80.8,2026-07-03T16:35:28Z,DEV_10d5af86c01e,127.230.112.243,JP,Amex,JPY,M3577,E-commerce,U43438,0
T0000284,23.02,2026-07-25T16:49:26Z,DEV_db8a093482d1,0.168.84.115,IN,Mastercard,INR,M7274,Grocery,U29671,0
T0000285,10.8,2026-07-11T21:34:45Z,DEV_89cd933ab275,82.97.157.236,SG,RuPay,SGD,M7108,Grocery,U25650,0
T0000286,15.8,2026-07-26T00:55:13Z,DEV_5743badb861c,251.61.240.99,GB,Mastercard,GBP,M8620,Restaurant,U47002,0
T0000287,50.69,2026-07-27T20:23:53Z,DEV_e099dfd9e6c2,116.237.81.69,DE,Visa,EUR,M4974,Fashion,U70807,0
T0000288,3560.68,2026-07-08T07:25:21Z,DEV_4af08bbc8228,1.161.251.15,CA,Mastercard,CAD,M1157,Restaurant,U53911,1
T0000289,22.03,2026-07-26T17:16:43Z,DEV_7db60641a7e1,251.173.121.63,IN,Mastercard,INR,M1981,Electronics,U28661,0
T0000290,69.36,2026-07-26T05:33:48Z,DEV_5346c8fc1cb8,105.190.23.58,US,Mastercard,USD,M2391,Travel,U86122,0
T0000291,21.86,2026-07-29T17:36:30Z,DEV_859b5b331abd,145.92.179.27,FR,Visa,EUR,M6161,Healthcare,U61505,0
T0000292,21.5,2026-07-14T04:51:05Z,DEV_9fd86525003e,59.205.242.3,DE,RuPay,EUR,M2785,Fashion,U30369,0
T0000293,180.21,2026-07-20T17:37:17Z,DEV_5a6aa3ab5f0d,30.232.154.76,JP,Amex,JPY,M4401,Restaurant,U69233,0
T0000294,194.57,2026-07-08T15:38:06Z,DEV_3c385f0c491b,206.190.171.170,IN,Visa,INR,M1660,Healthcare,U38183,0
T0000295,29.76,2026-07-13T01:11:45Z,DEV_585faf9e6c33,247.233.16.29,GB,Visa,GBP,M5896,Travel,U44100,0
T0000296,70.38,2026-07-22T22:51:09Z,DEV_e577447a200b,142.82.252.66,US,RuPay,USD,M8570,Travel,U23357,0
T0000297,73.39,2026-07-03T23:50:59Z,DEV_24bb711fefa6,212.147.71.252,IN,Visa,INR,M4246,Electronics,U62505,0
T0000298,127.82,2026-07-04T15:21:59Z,DEV_5528c32c87b5,5.148.178.79,AE,Amex,AED,M2506,Fashion,U53456,0
T0000299,92.73,2026-07-28T20:37:24Z,DEV_1d0603068754,110.227.86.7,US,Mastercard,USD,M1483,Travel,U60165,0
T0000300,27.25,2026-07-10T02:02:48Z,DEV_507b2e3fafd2,70.101.52.151,DE,Mastercard,EUR,M7750,Electronics,U82179,0
T0000301,49.2,2026-07-07T15:53:29Z,DEV_460314d5ebf1,107.82.249.60,AU,RuPay,AUD,M9907,Healthcare,U12559,0
T0000302,3307.89,2026-07-17T16:49:43Z,DEV_45d2d4e7896c,233.165.51.104,GB,RuPay,GBP,M5430,Grocery,U33568,1
T0000303,28.89,2026-07-29T08:23:47Z,DEV_5d587f03ccbd,255.230.41.148,JP,Amex,JPY,M5060,Utilities,U96096,0
T0000304,132.04,2026-07-28T22:43:47Z,DEV_7532e79b2405,216.180.142.173,US,Mastercard,USD,M3846,Healthcare,U33081,0
T0000305,49.81,2026-07-18T01:44:21Z,DEV_a6c4d66307cf,242.147.53.133,DE,Visa,EUR,M4084,Travel,U74517,0
T0000306,4655.16,2026-07-05T09:09:26Z,DEV_1ddbef00c0b4,14.97.6.95,US,Visa,USD,M9625,Healthcare,U72650,1
T0000307,8.69,2026-07-03T21:23:15Z,DEV_6ca40f7552f4,5.156.21.116,GB,Amex,GBP,M3320,Healthcare,U24538,0
T0000308,20.41,2026-07-20T04:54:08Z,DEV_2a27cca8ec28,150.5.48.53,IN,Amex,INR,M3235,Entertainment,U30644,0
T0000309,17.74,2026-07-09T10:57:38Z,DEV_ac0cce95044a,181.9.240.138,JP,Amex,JPY,M3872,Restaurant,U59595,0
T0000310,85.54,2026-07-01T02:05:40Z,DEV_16fd0d0ecc5e,242.227.198.240,GB,Mastercard,GBP,M1530,E-commerce,U33865,0
T0000311,34.77,2026-07-25T02:05:50Z,DEV_8bf726dce742,36.1.52.42,CA,Visa,CAD,M6682,Electronics,U51879,0
T0000312,12.2,2026-07-01T13:16:36Z,DEV_263d394504cf,67.228.246.104,DE,RuPay,EUR,M6742,Grocery,U43640,0
T0000313,39.16,2026-07-22T06:33:48Z,DEV_8091d72d7d38,187.138.168.67,US,RuPay,USD,M7783,Healthcare,U74629,0
T0000314,36.34,2026-07-05T22:10:22Z,DEV_01e7f1c036b2,212.44.177.174,SG,RuPay,SGD,M4695,Grocery,U31319,0
T0000315,21.65,2026-07-16T11:19:55Z,DEV_f9d2c0b45f4f,66.217.67.238,AU,Visa,AUD,M2228,Electronics,U81702,0
T0000316,84.32,2026-07-02T12:06:34Z,DEV_ffa0543d92a3,110.107.52.185,DE,RuPay,EUR,M2659,Fuel,U53397,0
T0000317,82.69,2026-07-14T15:59:53Z,DEV_fc33e11c5ce9,76.34.114.243,FR,Amex,EUR,M3516,Entertainment,U17144,0
T0000318,23.62,2026-07-30T03:18:06Z,DEV_e01c0f120b37,122.246.205.65,IN,Amex,INR,M2342,Restaurant,U72071,0
T0000319,57.01,2026-07-24T17:50:20Z,DEV_6da7563be2bf,229.22.176.212,FR,RuPay,EUR,M9914,Entertainment,U60793,0
T0000320,24.35,2026-07-22T15:21:57Z,DEV_45137ce0e28d,11.108.3.200,DE,Mastercard,EUR,M4706,Travel,U45200,0
T0000321,311.64,2026-07-17T16:32:45Z,DEV_8e4415a99612,206.228.229.18,IN,Visa,INR,M4727,Entertainment,U82561,0
T0000322,116.6,2026-07-26T23:55:10Z,DEV_54e8769843aa,175.227.175.19,SG,RuPay,SGD,M4860,Entertainment,U72424,0
T0000323,68.49,2026-07-06T20:08:18Z,DEV_28f19f59be07,243.2.93.22,US,Mastercard,USD,M3738,Travel,U37772,0
T0000324,61.25,2026-07-04T19:18:21Z,DEV_609ad14438f5,252.255.233.227,US,RuPay,USD,M3422,Electronics,U87994,0
T0000325,73.57,2026-07-28T00:12:40Z,DEV_505067ca67a6,101.185.14.148,IN,RuPay,INR,M9514,Grocery,U70051,0
T0000326,14.74,2026-07-06T11:05:38Z,DEV_6a38d8132475,106.24.229.175,AE,RuPay,AED,M2641,Electronics,U23845,0
T0000327,32.72,2026-07-20T22:43:17Z,DEV_dcf431cf6a8a,67.158.117.76,AU,Amex,AUD,M8750,Entertainment,U14910,0
T0000328,99.46,2026-07-02T21:11:05Z,DEV_d90f75772418,101.82.172.83,GB,RuPay,GBP,M4892,Restaurant,U16460,0
T0000329,80.23,2026-07-17T09:38:33Z,DEV_b0836703a0b7,209.64.52.48,DE,Visa,EUR,M9054,Fuel,U99764,0
T0000330,82.44,2026-07-22T12:15:40Z,DEV_15c116d05799,198.38.227.143,GB,Amex,GBP,M7828,Fuel,U89295,0
T0000331,42.77,2026-07-20T18:23:16Z,DEV_ef41313a4109,189.174.142.255,JP,Mastercard,JPY,M7126,Travel,U17367,0
T0000332,82.78,2026-07-25T14:27:33Z,DEV_7480119eaeee,103.68.63.184,IN,Amex,INR,M8478,Fuel,U16626,0
T0000333,7.11,2026-07-23T12:51:13Z,DEV_37a8788cd424,129.79.246.87,AU,Amex,AUD,M1500,E-commerce,U41711,0
T0000334,49.77,2026-07-24T00:55:42Z,DEV_458ff2c4b29d,150.61.200.191,JP,Mastercard,JPY,M5237,Entertainment,U21847,0
T0000335,83.73,2026-07-28T18:43:44Z,DEV_abafcbaa1b48,199.162.242.128,US,Mastercard,USD,M5408,Grocery,U95404,0
T0000336,16.98,2026-07-07T10:09:25Z,DEV_fb07bf24c081,165.186.36.114,US,RuPay,USD,M6004,Entertainment,U94245,0
T0000337,38.8,2026-07-13T05:35:59Z,DEV_91337a6a70fb,55.220.140.120,DE,RuPay,EUR,M7506,Utilities,U86609,0
T0000338,87.49,2026-07-15T11:44:58Z,DEV_975cb6bf08b9,175.53.179.11,DE,Amex,EUR,M5895,Fuel,U34688,0
T0000339,44.47,2026-07-16T12:20:39Z,DEV_34d73fdcfb4a,174.70.2.77,US,RuPay,USD,M7857,Grocery,U63031,0
T0000340,113.7,2026-07-17T15:49:06Z,DEV_fcf0b798a281,185.255.44.41,AE,Mastercard,AED,M8794,Restaurant,U98063,0
T0000341,38.29,2026-07-15T06:16:59Z,DEV_3820c266ca94,24.252.131.183,GB,Mastercard,GBP,M3999,Electronics,U99091,0
T0000342,107.73,2026-07-11T20:11:45Z,DEV_0493aece2d90,190.132.138.162,CA,Amex,CAD,M6428,Restaurant,U58717,0
T0000343,149.54,2026-07-23T20:12:53Z,DEV_37721fed6f32,13.189.197.218,JP,Visa,JPY,M2166,Utilities,U71894,0
T0000344,17.75,2026-07-26T17:18:23Z,DEV_bfee072c7aa5,76.97.10.232,IN,RuPay,INR,M3470,Healthcare,U28004,0
T0000345,82.01,2026-07-07T22:52:05Z,DEV_f9cf2f8eaea5,80.254.129.153,FR,RuPay,EUR,M2324,Travel,U73908,0
T0000346,12.16,2026-07-01T05:29:29Z,DEV_6b57c8bb6515,115.185.194.172,DE,Visa,EUR,M3762,Fashion,U85534,0
T0000347,3041.89,2026-07-30T19:55:14Z,DEV_0d2cd13ef77c,111.7.182.15,IN,Mastercard,INR,M8821,Grocery,U60242,1
T0000348,33.54,2026-07-01T20:52:25Z,DEV_6b944d71aa38,173.63.93.212,DE,Mastercard,EUR,M9246,Electronics,U87158,0
T0000349,97.0,2026-07-15T02:50:20Z,DEV_89d00c6b5285,116.183.150.32,US,Amex,USD,M6535,Travel,U66841,0
T0000350,116.98,2026-07-18T10:33:27Z,DEV_4fa2f7fb5ff9,192.7.147.54,DE,RuPay,EUR,M4742,Travel,U39402,0
T0000351,21.82,2026-07-29T15:02:31Z,DEV_bd4cfa41e1cd,129.47.170.56,CA,Visa,CAD,M1612,Restaurant,U59177,0
T0000352,17.31,2026-07-29T19:58:18Z,DEV_9434bdb29cea,254.163.93.55,SG,Visa,SGD,M3024,Travel,U81733,0
T0000353,86.26,2026-07-15T14:49:33Z,DEV_661467db36d4,107.190.59.90,CA,Visa,CAD,M5423,Travel,U91631,0
T0000354,55.99,2026-07-25T20:02:22Z,DEV_6d9e20916152,184.1.16.38,FR,Visa,EUR,M2741,Fuel,U75239,0
T0000355,38.57,2026-07-18T09:00:32Z,DEV_c8abb1f25369,180.20.110.74,AU,Mastercard,AUD,M9980,Fashion,U75058,0
T0000356,179.48,2026-07-01T03:11:24Z,DEV_91f9484490f7,3.67.139.100,DE,Mastercard,EUR,M3443,Electronics,U21807,0
T0000357,42.33,2026-07-12T05:19:16Z,DEV_5357c360594a,116.237.166.14,IN,Amex,INR,M3862,Healthcare,U15170,0
T0000358,60.4,2026-07-06T15:02:04Z,DEV_d22438615e16,24.81.209.207,DE,RuPay,EUR,M8171,Electronics,U91501,0
T0000359,26.85,2026-07-09T21:03:29Z,DEV_612f264734f0,29.36.24.28,DE,Amex,EUR,M8835,Travel,U65278,0
T0000360,33.73,2026-07-03T20:19:40Z,DEV_0f1c98c9fef1,251.72.29.237,IN,Mastercard,INR,M8178,Healthcare,U33758,0
T0000361,39.35,2026-07-07T08:13:28Z,DEV_e1b8646b4876,123.171.27.170,AE,Visa,AED,M5286,Utilities,U95848,0
T0000362,49.69,2026-07-17T10:08:55Z,DEV_ab913704b6e3,132.227.183.116,AE,Mastercard,AED,M2560,Fuel,U66734,0
T0000363,128.19,2026-07-19T16:24:49Z,DEV_61852a5d5ea9,38.14.55.204,JP,Amex,JPY,M1894,Travel,U11526,0
T0000364,7.05,2026-07-25T01:41:22Z,DEV_dd6f705625c9,222.146.5.234,SG,RuPay,SGD,M6253,Restaurant,U41574,0
T0000365,17.98,2026-07-27T17:22:25Z,DEV_2a3ee8a97a96,164.176.113.142,US,Mastercard,USD,M2291,E-commerce,U70174,0
T0000366,38.96,2026-07-25T04:44:36Z,DEV_598c227707dd,114.115.14.123,JP,Visa,JPY,M9996,E-commerce,U10022,0
T0000367,13.14,2026-07-25T16:15:23Z,DEV_0e041f384901,143.245.7.1,AE,Amex,AED,M6584,Fuel,U57624,0
T0000368,61.07,2026-07-28T04:37:22Z,DEV_e9a0e4bcac13,196.117.102.191,JP,Amex,JPY,M6952,Fuel,U69314,0
T0000369,111.81,2026-07-18T05:46:00Z,DEV_d938101171f5,212.115.69.52,US,Amex,USD,M9973,Electronics,U78417,0
T0000370,248.49,2026-07-24T21:42:48Z,DEV_37fe5ba50674,35.244.122.85,US,Mastercard,USD,M7704,Fuel,U24019,0
T0000371,34.13,2026-07-20T01:45:27Z,DEV_adcae333bbd5,55.48.223.186,CA,Visa,CAD,M6536,Grocery,U24125,0
T0000372,16.44,2026-07-22T20:52:33Z,DEV_2439adbc76da,117.23.95.57,AE,Visa,AED,M9689,Entertainment,U16366,0
T0000373,90.24,2026-07-25T16:15:02Z,DEV_3e79674f7950,199.244.244.249,AE,RuPay,AED,M3845,E-commerce,U26827,0
T0000374,145.49,2026-07-25T11:19:51Z,DEV_976163c72423,225.162.207.231,AE,Amex,AED,M3185,Utilities,U28111,0
T0000375,27.36,2026-07-27T20:58:09Z,DEV_21235fc8f639,161.240.250.122,AU,Amex,AUD,M5760,Travel,U99995,0
T0000376,30.26,2026-07-06T14:27:24Z,DEV_77beedc119c7,194.194.38.255,GB,Amex,GBP,M7839,Utilities,U98374,0
T0000377,18.68,2026-07-01T14:52:43Z,DEV_04fdbfd3a4e2,133.209.161.239,AU,RuPay,AUD,M1869,Restaurant,U97851,0
T0000378,201.42,2026-07-13T03:55:29Z,DEV_7167116318d9,37.124.84.188,GB,Amex,GBP,M5835,Grocery,U36738,0
T0000379,49.91,2026-07-05T23:23:52Z,DEV_57f69f625c5b,157.185.78.238,DE,RuPay,EUR,M5712,Entertainment,U97096,0
T0000380,48.06,2026-07-16T04:16:05Z,DEV_2cccd6b5aeb8,247.64.216.124,FR,RuPay,EUR,M5117,Fashion,U36619,0
T0000381,67.17,2026-07-29T13:31:06Z,DEV_281df886c164,139.238.248.63,CA,Amex,CAD,M4170,Electronics,U48558,0
T0000382,33.28,2026-07-25T22:40:29Z,DEV_ca70c6d97b40,30.141.248.173,GB,Mastercard,GBP,M5329,Restaurant,U27048,0
T0000383,192.34,2026-07-23T15:18:55Z,DEV_c7972fa2c9c5,181.174.50.157,US,Amex,USD,M5934,Utilities,U74297,0
T0000384,27.91,2026-07-16T10:19:57Z,DEV_bd2bc627f54b,134.128.74.138,DE,Visa,EUR,M2117,Utilities,U76209,0
T0000385,27.48,2026-07-05T11:07:27Z,DEV_3835d546c881,89.114.120.197,SG,RuPay,SGD,M6437,Fuel,U53393,0
T0000386,119.9,2026-07-28T06:00:08Z,DEV_d80b31b8dbd3,210.221.62.38,AE,RuPay,AED,M2879,Fuel,U97679,0
T0000387,105.17,2026-07-02T22:27:37Z,DEV_84f49689e7b3,174.187.175.156,AE,Mastercard,AED,M2857,Restaurant,U60577,0
