transaction_external_id,transaction_timestamp,amount,card_brand,billing_country,ip_address,device_type,email_domain,card_country
tx_20230929_000246,29-09-2023 08:38,7.24,DISCOVER,AUS,78.80.72.216,mobile,yahoo.com,AUS
tx_20250929_000247,29-09-2025 08:17,19.76,DISCOVER,BRA,114.55.234.211,mobile,company.com,BRA
tx_20250316_000248,16-03-2025 02:02,37.87,MASTERCARD,GBR,135.226.146.8,desktop,icloud.com,GBR
tx_20250521_000249,21-05-2025 02:05,15.34,VISA,FRA,119.130.102.163,mobile,icloud.com,FRA
tx_20200305_000250,05-03-2020 17:47,45.41,VISA,AUS,215.229.67.192,mobile,proton.me,AUS
tx_20160722_000251,22-07-2016 05:55,18.31,VISA,BRA,6.222.200.248,mobile,outlook.com,BRA
tx_20230405_000252,05-04-2023 06:18,44.37,DISCOVER,FRA,182.165.71.109,mobile,edu.org,FRA
tx_20181029_000253,29-10-2018 07:56,30.12,AMEX,CAN,170.248.216.215,mobile,hotmail.com,CAN
tx_20190507_000254,07-05-2019 03:56,34.75,AMEX,FRA,183.244.229.167,desktop,icloud.com,FRA
tx_20160820_000255,20-08-2016 21:50,1743.43,VISA,FRA,108.104.100.189,mobile,icloud.com,FRA
tx_20191106_000256,06-11-2019 08:05,96.75,MASTERCARD,AUS,217.44.216.169,mobile,edu.org,AUS
tx_20170608_000257,08-06-2017 09:25,95.93,AMEX,AUS,57.91.58.191,mobile,company.com,AUS
tx_20200302_000258,02-03-2020 09:29,2085.99,VISA,NLD,121.228.50.129,mobile,proton.me,CAN
tx_20211210_000259,10-12-2021 10:51,10.28,DISCOVER,AUS,146.229.233.253,desktop,outlook.com,AUS
tx_20240925_000260,25-09-2024 02:56,34.35,MASTERCARD,USA,54.195.199.44,mobile,yahoo.com,USA
tx_20170614_000261,14-06-2017 22:22,29.39,VISA,USA,52.188.96.244,mobile,icloud.com,USA
tx_20160314_000262,14-03-2016 00:09,50.31,VISA,GBR,129.151.79.43,mobile,hotmail.com,GBR
tx_20190406_000263,06-04-2019 16:35,106.18,MASTERCARD,GBR,231.126.92.193,desktop,proton.me,GBR
tx_20160319_000264,19-03-2016 08:18,36.97,VISA,IND,198.137.160.13,mobile,gmail.com,FRA
tx_20160716_000265,16-07-2016 04:12,28.41,DISCOVER,GBR,176.162.3.78,mobile,hotmail.com,GBR
tx_20221225_000266,25-12-2022 22:03,70.23,MASTERCARD,NLD,30.201.28.128,mobile,hotmail.com,NLD
tx_20250428_000267,28-04-2025 19:02,147.01,AMEX,JPN,54.177.239.124,desktop,gmail.com,JPN
tx_20230714_000268,14-07-2023 03:14,53.24,DISCOVER,MEX,232.66.165.60,tablet,hotmail.com,MEX
tx_20181217_000269,17-12-2018 16:54,16.18,MASTERCARD,ESP,12.3.219.36,mobile,edu.org,ESP
tx_20221221_000270,21-12-2022 09:46,75.75,MASTERCARD,FRA,218.123.205.108,desktop,gmail.com,MEX
tx_20250620_000271,20-06-2025 05:48,33.93,MASTERCARD,ITA,8.221.176.226,mobile,edu.org,ITA
tx_20170407_000272,07-04-2017 14:58,2670.83,AMEX,JPN,148.186.145.58,mobile,yahoo.com,JPN
tx_20201107_000273,07-11-2020 09:03,33.07,MASTERCARD,ESP,253.157.14.3,mobile,edu.org,ESP
tx_20250721_000274,21-07-2025 18:03,1056.77,DISCOVER,BRA,210.61.21.118,mobile,edu.org,BRA
tx_20161226_000275,26-12-2016 18:08,32.68,VISA,CAN,10.143.141.1,mobile,hotmail.com,CAN
tx_20251224_000276,24-12-2025 18:30,51.45,DISCOVER,ESP,58.217.117.85,mobile,company.com,ESP
tx_20240111_000277,11-01-2024 16:28,16.49,MASTERCARD,FRA,96.180.28.12,mobile,proton.me,FRA
tx_20170314_000278,14-03-2017 09:15,47.35,DISCOVER,SGP,184.87.28.194,desktop,yahoo.com,DEU
tx_20240828_000279,28-08-2024 16:24,30.09,DISCOVER,USA,13.142.240.111,tablet,outlook.com,USA
tx_20231004_000280,04-10-2023 21:03,4.12,MASTERCARD,IND,156.235.178.196,mobile,company.com,IND
tx_20190419_000281,19-04-2019 16:29,71.34,MASTERCARD,JPN,180.141.221.81,desktop,hotmail.com,JPN
tx_20230913_000282,13-09-2023 12:34,9.69,DISCOVER,ITA,123.150.147.242,mobile,hotmail.com,ITA
tx_20251103_000283,03-11-2025 15:22,123.84,AMEX,BRA,69.193.202.42,mobile,outlook.com,BRA
tx_20250531_000284,31-05-2025 02:15,2535.07,MASTERCARD,CAN,173.190.144.222,mobile,proton.me,CAN
tx_20180831_000285,31-08-2018 18:36,526.81,AMEX,IND,245.202.250.176,tablet,gmail.com,IND
tx_20160223_000286,23-02-2016 09:09,124.13,MASTERCARD,MEX,194.151.140.190,mobile,icloud.com,MEX
tx_20190419_000287,19-04-2019 16:20,5.38,AMEX,JPN,11.110.72.143,desktop,hotmail.com,JPN
tx_20160124_000288,24-01-2016 12:02,13.24,AMEX,NLD,239.161.158.216,mobile,company.com,NLD
tx_20161025_000289,25-10-2016 11:34,111.52,MASTERCARD,GBR,138.104.24.90,mobile,company.com,GBR
tx_20190918_000290,18-09-2019 13:08,55.98,MASTERCARD,BRA,172.89.115.62,tablet,company.com,BRA
tx_20200411_000291,11-04-2020 04:07,22.91,DISCOVER,ESP,132.206.131.115,desktop,icloud.com,ESP
tx_20190805_000292,05-08-2019 18:42,43.29,DISCOVER,DEU,214.27.53.138,mobile,yahoo.com,IND
tx_20240517_000293,17-05-2024 05:35,16.24,AMEX,FRA,116.162.104.111,desktop,yahoo.com,FRA
tx_20211230_000294,30-12-2021 00:12,73.65,AMEX,MEX,238.129.28.75,mobile,hotmail.com,AUS
tx_20240731_000295,31-07-2024 15:56,10.4,AMEX,DEU,101.204.205.218,tablet,outlook.com,DEU
tx_20190505_000296,05-05-2019 23:35,1991.64,AMEX,JPN,22.79.54.192,desktop,outlook.com,JPN
tx_20171021_000297,21-10-2017 06:41,18.09,VISA,ESP,254.141.119.166,mobile,yahoo.com,ESP
tx_20181023_000298,23-10-2018 03:34,9.38,MASTERCARD,BRA,26.73.159.18,mobile,edu.org,BRA
tx_20190906_000299,06-09-2019 22:26,97.65,MASTERCARD,ITA,110.44.2.81,mobile,proton.me,ITA
tx_20190207_000300,07-02-2019 13:05,138.04,AMEX,JPN,166.156.21.216,mobile,outlook.com,JPN
tx_20251229_000301,29-12-2025 19:36,4.26,DISCOVER,USA,8.209.149.149,mobile,icloud.com,BRA
tx_20160530_000302,30-05-2016 20:04,45.44,VISA,ITA,220.75.35.119,mobile,gmail.com,ITA
tx_20230607_000303,07-06-2023 08:41,47.37,MASTERCARD,GBR,145.169.224.248,mobile,edu.org,GBR
tx_20200109_000304,09-01-2020 01:28,12.99,DISCOVER,USA,133.233.203.93,mobile,edu.org,USA
tx_20251119_000305,19-11-2025 01:41,51.78,VISA,NLD,168.97.94.151,mobile,proton.me,NLD
tx_20180701_000306,01-07-2018 18:48,13.84,MASTERCARD,NLD,226.36.113.43,desktop,hotmail.com,NLD
tx_20180516_000307,16-05-2018 05:28,14.49,DISCOVER,DEU,85.185.30.124,mobile,outlook.com,DEU
tx_20230405_000308,05-04-2023 14:57,1930.67,DISCOVER,USA,237.47.133.246,mobile,gmail.com,USA
tx_20251107_000309,07-11-2025 10:19,107.48,MASTERCARD,SGP,213.106.154.37,mobile,hotmail.com,SGP
tx_20171117_000310,17-11-2017 12:28,263.86,DISCOVER,GBR,52.134.221.233,mobile,yahoo.com,GBR
tx_20171227_000311,27-12-2017 17:19,243.18,VISA,ITA,124.169.34.231,mobile,proton.me,ITA
tx_20211108_000312,08-11-2021 15:18,28.34,VISA,ITA,197.98.90.151,mobile,hotmail.com,ITA
tx_20210508_000313,08-05-2021 08:27,2359.11,MASTERCARD,USA,31.134.2.97,mobile,company.com,USA
tx_20200801_000314,01-08-2020 13:11,10.04,DISCOVER,JPN,94.157.71.254,mobile,proton.me,JPN
tx_20220311_000315,11-03-2022 20:18,34.73,MASTERCARD,FRA,199.181.102.189,mobile,yahoo.com,FRA
tx_20240521_000316,21-05-2024 08:21,26.18,VISA,IND,206.141.158.179,desktop,gmail.com,IND
tx_20250107_000317,07-01-2025 03:18,1157.73,DISCOVER,AUS,10.186.99.239,mobile,hotmail.com,AUS
tx_20231224_000318,24-12-2023 21:45,13206.81,MASTERCARD,ITA,50.9.201.154,mobile,gmail.com,ITA
tx_20200113_000319,13-01-2020 08:42,12.47,VISA,IND,133.4.189.181,tablet,hotmail.com,IND
tx_20240222_000320,22-02-2024 20:21,121.67,AMEX,NLD,239.104.148.2,desktop,yahoo.com,SGP
tx_20220407_000321,07-04-2022 02:38,36.93,DISCOVER,FRA,204.148.65.178,tablet,edu.org,ESP
tx_20240819_000322,19-08-2024 08:51,790.67,MASTERCARD,CAN,202.57.174.180,mobile,proton.me,CAN
tx_20191217_000323,17-12-2019 18:48,45.83,MASTERCARD,IND,211.88.20.142,mobile,company.com,IND
tx_20180614_000324,14-06-2018 20:53,36.51,AMEX,DEU,214.64.215.159,desktop,yahoo.com,DEU
tx_20170506_000325,06-05-2017 02:51,98.07,DISCOVER,JPN,124.96.159.81,mobile,hotmail.com,ESP
tx_20210703_000326,03-07-2021 06:39,2498.17,MASTERCARD,SGP,129.89.101.221,mobile,yahoo.com,USA
tx_20231031_000327,31-10-2023 18:52,5529.03,MASTERCARD,NLD,93.157.221.67,mobile,icloud.com,NLD
tx_20190108_000328,08-01-2019 17:09,136.62,AMEX,IND,96.94.219.103,mobile,outlook.com,IND
tx_20220616_000329,16-06-2022 08:19,306.03,MASTERCARD,ESP,38.205.246.190,mobile,gmail.com,ESP
tx_20171224_000330,24-12-2017 15:20,30.85,VISA,MEX,125.77.65.144,mobile,outlook.com,MEX
tx_20160902_000331,02-09-2016 07:50,113.44,AMEX,AUS,93.144.143.239,mobile,proton.me,AUS
tx_20170511_000332,11-05-2017 12:46,9.59,DISCOVER,ITA,84.173.131.125,mobile,proton.me,ITA
tx_20221118_000333,18-11-2022 10:25,7.57,VISA,AUS,157.147.104.218,desktop,company.com,AUS
tx_20180723_000334,23-07-2018 11:24,22.47,DISCOVER,FRA,221.241.93.192,mobile,outlook.com,ITA
tx_20250730_000335,30-07-2025 00:50,14.52,VISA,MEX,43.102.27.25,tablet,edu.org,MEX
tx_20220224_000336,24-02-2022 01:57,1156.13,MASTERCARD,GBR,239.227.100.80,desktop,hotmail.com,GBR
tx_20201220_000337,20-12-2020 22:48,1392.1,AMEX,AUS,250.223.139.240,mobile,outlook.com,SGP
tx_20231028_000338,28-10-2023 19:38,8.05,AMEX,NLD,164.164.137.80,mobile,icloud.com,NLD
tx_20250109_000339,09-01-2025 03:15,30.78,AMEX,USA,195.218.35.89,mobile,gmail.com,USA
tx_20230918_000340,18-09-2023 17:54,8165.22,MASTERCARD,FRA,204.2.141.96,mobile,proton.me,FRA
tx_20200604_000341,04-06-2020 09:05,3.26,AMEX,FRA,161.62.133.196,mobile,hotmail.com,FRA
tx_20200818_000342,18-08-2020 06:50,82.75,AMEX,NLD,180.160.126.49,desktop,gmail.com,NLD
tx_20211231_000343,31-12-2021 00:48,18.91,MASTERCARD,MEX,24.39.4.127,mobile,hotmail.com,MEX
tx_20241023_000344,23-10-2024 18:08,83.19,MASTERCARD,USA,101.19.140.121,desktop,hotmail.com,USA
tx_20250301_000345,01-03-2025 13:53,74.1,VISA,ITA,189.9.51.118,mobile,icloud.com,DEU
tx_20210420_000346,20-04-2021 14:10,60.2,DISCOVER,USA,141.134.32.65,mobile,icloud.com,USA
tx_20200116_000347,16-01-2020 01:53,88,DISCOVER,AUS,204.71.150.31,mobile,gmail.com,AUS
tx_20160621_000348,21-06-2016 21:09,101.44,AMEX,CAN,128.24.176.159,tablet,gmail.com,CAN
tx_20160901_000349,01-09-2016 12:56,91.24,AMEX,DEU,143.202.166.194,mobile,edu.org,DEU
tx_20240322_000350,22-03-2024 07:01,8.57,DISCOVER,USA,113.144.76.139,desktop,outlook.com,USA
tx_20220204_000351,04-02-2022 12:39,19.57,AMEX,ESP,18.136.40.116,mobile,company.com,ESP
tx_20210202_000352,02-02-2021 00:01,105,VISA,NLD,159.62.83.185,mobile,proton.me,ITA
tx_20180216_000353,16-02-2018 19:04,160.12,VISA,IND,29.25.134.169,desktop,outlook.com,IND
tx_20180101_000354,01-01-2018 01:08,12.27,AMEX,ESP,126.135.160.180,desktop,icloud.com,ESP
tx_20221017_000355,17-10-2022 02:34,118.87,VISA,MEX,211.95.204.182,mobile,hotmail.com,IND
tx_20211206_000356,06-12-2021 01:28,528.93,MASTERCARD,JPN,186.60.137.99,desktop,icloud.com,JPN
tx_20220523_000357,23-05-2022 22:46,247.75,DISCOVER,ITA,92.173.118.180,mobile,outlook.com,ITA
tx_20241119_000358,19-11-2024 06:34,44.27,AMEX,NLD,91.232.81.141,mobile,proton.me,NLD
tx_20240727_000359,27-07-2024 23:03,22.7,AMEX,DEU,141.238.191.66,tablet,edu.org,DEU
tx_20200614_000360,14-06-2020 00:00,53.23,AMEX,FRA,220.81.6.198,tablet,outlook.com,DEU
tx_20170121_000361,21-01-2017 01:22,33.49,DISCOVER,DEU,208.77.24.147,mobile,icloud.com,DEU
tx_20240326_000362,26-03-2024 02:48,280.7,AMEX,MEX,210.233.25.153,desktop,proton.me,MEX
tx_20161117_000363,17-11-2016 02:02,121.03,VISA,ESP,198.59.192.168,mobile,proton.me,ESP
tx_20160809_000364,09-08-2016 11:05,39.16,DISCOVER,MEX,13.173.188.101,mobile,yahoo.com,MEX
tx_20180628_000365,28-06-2018 15:43,1928.6,DISCOVER,USA,68.22.103.129,mobile,outlook.com,USA
tx_20240718_000366,18-07-2024 04:54,34.99,VISA,JPN,189.135.64.63,mobile,proton.me,JPN
tx_20190817_000367,17-08-2019 20:58,29.33,DISCOVER,USA,44.253.90.158,mobile,edu.org,USA
tx_20160702_000368,02-07-2016 08:30,14.8,MASTERCARD,CAN,63.243.159.238,mobile,hotmail.com,CAN
tx_20160226_000369,26-02-2016 12:29,1022.52,DISCOVER,JPN,140.134.193.67,mobile,outlook.com,JPN
tx_20231018_000370,18-10-2023 00:40,3.07,VISA,USA,203.179.159.70,mobile,gmail.com,USA
tx_20160929_000371,29-09-2016 14:09,89.84,MASTERCARD,CAN,223.227.167.99,tablet,yahoo.com,CAN
tx_20190716_000372,16-07-2019 17:38,160.38,AMEX,SGP,183.6.11.64,mobile,proton.me,SGP
tx_20240507_000373,07-05-2024 05:42,24.75,VISA,FRA,161.66.225.100,tablet,hotmail.com,FRA
tx_20180712_000374,12-07-2018 05:31,22.38,DISCOVER,JPN,224.161.176.59,desktop,outlook.com,NLD
tx_20201012_000375,12-10-2020 11:22,115.91,MASTERCARD,GBR,176.205.52.221,mobile,outlook.com,GBR
tx_20201027_000376,27-10-2020 05:17,1832.4,VISA,MEX,82.215.226.38,mobile,proton.me,MEX
tx_20200811_000377,11-08-2020 11:02,7.21,VISA,FRA,49.28.34.48,mobile,hotmail.com,FRA
tx_20221016_000378,16-10-2022 20:38,698.69,AMEX,ITA,129.217.155.121,desktop,proton.me,ITA
tx_20210705_000379,05-07-2021 17:15,15.68,MASTERCARD,USA,57.191.172.253,mobile,yahoo.com,IND
tx_20171226_000380,26-12-2017 15:59,142.35,DISCOVER,DEU,199.11.156.189,mobile,proton.me,DEU
tx_20221109_000381,09-11-2022 20:49,53.14,MASTERCARD,JPN,117.212.225.11,mobile,proton.me,JPN
tx_20240330_000382,30-03-2024 01:25,1227.95,DISCOVER,IND,212.74.119.43,mobile,gmail.com,ITA
tx_20230927_000383,27-09-2023 18:49,1751.64,MASTERCARD,GBR,241.229.179.140,mobile,company.com,GBR
tx_20210120_000384,20-01-2021 00:54,8.34,MASTERCARD,SGP,83.178.167.233,mobile,yahoo.com,SGP
tx_20170108_000385,08-01-2017 04:09,106.01,DISCOVER,MEX,131.157.244.41,mobile,gmail.com,MEX
tx_20240812_000386,12-08-2024 06:13,219.3,AMEX,ESP,197.183.14.108,mobile,edu.org,ESP
tx_20190328_000387,28-03-2019 22:48,36.27,DISCOVER,SGP,151.169.122.117,mobile,gmail.com,SGP
tx_20180929_000388,29-09-2018 19:55,11.85,VISA,GBR,168.90.10.38,mobile,hotmail.com,GBR
tx_20190918_000389,18-09-2019 03:11,8.5,MASTERCARD,NLD,180.153.147.202,tablet,company.com,NLD
tx_20160526_000390,26-05-2016 03:23,77.34,MASTERCARD,ITA,141.17.75.121,desktop,hotmail.com,ITA
tx_20190910_000391,10-09-2019 19:11,1928.42,AMEX,BRA,23.124.186.177,mobile,company.com,BRA
tx_20181129_000392,29-11-2018 19:07,53.32,MASTERCARD,SGP,162.128.127.207,mobile,icloud.com,SGP
tx_20231212_000393,12-12-2023 10:34,28.69,VISA,USA,177.73.66.203,mobile,company.com,USA
tx_20240807_000394,07-08-2024 00:13,12.27,DISCOVER,USA,85.214.87.237,tablet,gmail.com,DEU
tx_20230329_000395,29-03-2023 04:56,33.33,VISA,AUS,209.106.238.191,mobile,hotmail.com,AUS
tx_20220503_000396,03-05-2022 11:29,40.7,VISA,ITA,249.39.72.216,mobile,proton.me,ITA
tx_20230110_000397,10-01-2023 19:27,165.03,VISA,ESP,79.181.220.81,mobile,yahoo.com,ESP
tx_20210728_000398,28-07-2021 08:39,8.84,VISA,GBR,201.10.200.52,mobile,gmail.com,GBR
tx_20241216_000399,16-12-2024 17:34,20.41,MASTERCARD,AUS,224.26.211.252,desktop,gmail.com,AUS
tx_20210224_000400,24-02-2021 14:06,14188.05,VISA,BRA,23.86.120.228,desktop,hotmail.com,ESP
tx_20160402_000401,02-04-2016 21:01,141.27,VISA,FRA,82.198.113.172,mobile,outlook.com,FRA
tx_20190125_000402,25-01-2019 04:10,37.84,VISA,GBR,73.147.63.44,mobile,company.com,ITA
tx_20220123_000403,23-01-2022 16:09,28.78,AMEX,NLD,177.180.115.158,mobile,icloud.com,NLD
tx_20231230_000404,30-12-2023 19:25,116.11,DISCOVER,MEX,117.80.176.165,mobile,icloud.com,MEX
tx_20170811_000405,11-08-2017 22:27,17.86,VISA,AUS,226.84.117.125,desktop,yahoo.com,AUS
tx_20191210_000406,10-12-2019 17:25,33.51,VISA,GBR,104.210.183.204,mobile,yahoo.com,GBR
tx_20241119_000407,19-11-2024 10:59,40.57,MASTERCARD,JPN,124.99.17.88,mobile,proton.me,JPN
tx_20241017_000408,17-10-2024 15:51,44.38,DISCOVER,BRA,239.183.147.215,desktop,edu.org,BRA
tx_20190825_000409,25-08-2019 20:12,9.31,DISCOVER,NLD,209.153.198.210,mobile,gmail.com,NLD
tx_20170105_000410,05-01-2017 07:55,4760.7,DISCOVER,GBR,75.100.158.148,desktop,company.com,GBR
tx_20190512_000411,12-05-2019 20:45,207.14,DISCOVER,MEX,254.23.150.3,mobile,hotmail.com,AUS
tx_20160912_000412,12-09-2016 13:26,26.72,DISCOVER,IND,140.55.170.45,desktop,proton.me,IND
tx_20250616_000413,16-06-2025 13:07,78.14,DISCOVER,GBR,166.5.37.185,mobile,outlook.com,GBR
tx_20161212_000414,12-12-2016 04:59,57.95,DISCOVER,NLD,47.117.131.109,mobile,icloud.com,NLD
tx_20180131_000415,31-01-2018 15:27,58.41,VISA,JPN,238.140.148.94,tablet,edu.org,JPN
tx_20231127_000416,27-11-2023 13:25,8.95,AMEX,MEX,220.252.193.200,mobile,yahoo.com,MEX
tx_20211113_000417,13-11-2021 22:12,8.4,VISA,CAN,139.205.149.80,tablet,gmail.com,CAN
tx_20210404_000418,04-04-2021 16:31,38.28,AMEX,ITA,43.10.178.237,mobile,hotmail.com,ITA
tx_20160908_000419,08-09-2016 22:54,34.43,MASTERCARD,ITA,7.74.125.22,mobile,hotmail.com,ITA
tx_20181029_000420,29-10-2018 04:49,49.48,DISCOVER,NLD,152.190.39.169,mobile,outlook.com,NLD
tx_20181206_000421,06-12-2018 08:35,31.76,DISCOVER,CAN,240.211.40.215,mobile,proton.me,NLD
tx_20240821_000422,21-08-2024 13:57,15.13,VISA,MEX,165.68.194.210,desktop,edu.org,USA
tx_20200621_000423,21-06-2020 17:20,8.36,DISCOVER,IND,100.122.68.38,desktop,edu.org,IND
tx_20200413_000424,13-04-2020 11:29,7.61,DISCOVER,FRA,66.168.150.101,mobile,icloud.com,FRA
tx_20240326_000425,26-03-2024 21:26,105.99,VISA,AUS,173.3.213.18,mobile,yahoo.com,AUS
tx_20230908_000426,08-09-2023 16:14,2048.49,VISA,USA,229.214.56.244,mobile,yahoo.com,BRA
tx_20161219_000427,19-12-2016 22:00,4.79,VISA,GBR,48.65.76.120,mobile,hotmail.com,MEX
tx_20240817_000428,17-08-2024 15:32,108.98,AMEX,ITA,199.16.98.100,tablet,hotmail.com,ITA
tx_20250211_000429,11-02-2025 09:38,20.67,AMEX,IND,165.28.234.114,desktop,yahoo.com,IND
tx_20161015_000430,15-10-2016 20:48,8972.42,AMEX,BRA,239.10.171.100,desktop,company.com,BRA
tx_20200521_000431,21-05-2020 20:55,97.51,DISCOVER,ITA,139.58.1.99,desktop,company.com,ITA
tx_20190927_000432,27-09-2019 11:01,1836.57,MASTERCARD,AUS,118.195.197.75,desktop,gmail.com,AUS
tx_20200422_000433,22-04-2020 06:57,19.64,MASTERCARD,SGP,162.113.189.49,desktop,gmail.com,SGP
tx_20240127_000434,27-01-2024 21:35,16.32,VISA,SGP,214.208.116.248,desktop,gmail.com,SGP
tx_20191015_000435,15-10-2019 01:33,29.19,VISA,BRA,39.190.149.60,desktop,outlook.com,JPN
tx_20210625_000436,25-06-2021 23:48,2081.65,VISA,FRA,117.157.44.214,mobile,yahoo.com,CAN
tx_20170412_000437,12-04-2017 18:06,58.34,AMEX,AUS,252.189.174.103,desktop,outlook.com,AUS
tx_20190810_000438,10-08-2019 07:45,124.63,MASTERCARD,GBR,44.179.95.142,mobile,gmail.com,GBR
tx_20170630_000439,30-06-2017 03:38,162.92,AMEX,SGP,2.46.238.23,mobile,edu.org,SGP
tx_20231006_000440,06-10-2023 04:37,7.85,DISCOVER,GBR,10.153.47.184,mobile,yahoo.com,GBR
tx_20230112_000441,12-01-2023 10:57,1404.75,MASTERCARD,ITA,57.119.198.161,mobile,icloud.com,JPN
tx_20170406_000442,06-04-2017 05:25,2112.15,DISCOVER,FRA,65.86.158.207,desktop,gmail.com,FRA
tx_20220110_000443,10-01-2022 06:24,37.72,AMEX,NLD,51.192.174.230,desktop,yahoo.com,NLD
tx_20190828_000444,28-08-2019 08:17,111.92,DISCOVER,SGP,112.38.56.238,desktop,company.com,SGP
tx_20170712_000445,12-07-2017 16:39,112.99,VISA,GBR,146.16.72.35,mobile,edu.org,GBR
tx_20200909_000446,09-09-2020 06:13,68.7,MASTERCARD,ITA,157.232.44.148,desktop,edu.org,ITA
tx_20250901_000447,01-09-2025 07:52,105.65,MASTERCARD,MEX,84.112.149.57,tablet,gmail.com,DEU
tx_20200907_000448,07-09-2020 01:36,1827.8,DISCOVER,SGP,179.211.26.116,desktop,gmail.com,SGP
tx_20231010_000449,10-10-2023 14:48,12.26,VISA,FRA,118.220.147.192,tablet,edu.org,FRA
tx_20240827_000450,27-08-2024 05:02,120,DISCOVER,SGP,1.221.161.19,mobile,company.com,SGP
tx_20211214_000451,14-12-2021 01:11,7.74,AMEX,NLD,202.176.21.159,mobile,gmail.com,NLD
tx_20211009_000452,09-10-2021 13:15,18.8,MASTERCARD,JPN,144.182.199.53,tablet,icloud.com,JPN
tx_20220119_000453,19-01-2022 04:08,106.8,AMEX,MEX,191.195.58.83,mobile,proton.me,MEX
tx_20190209_000454,09-02-2019 01:58,10.4,AMEX,CAN,137.174.212.137,mobile,company.com,CAN
tx_20241220_000455,20-12-2024 02:23,10.19,DISCOVER,CAN,71.29.179.38,desktop,icloud.com,CAN
tx_20211102_000456,02-11-2021 22:50,7.82,AMEX,SGP,114.189.166.6,desktop,gmail.com,SGP
tx_20251010_000457,10-10-2025 08:27,136.43,DISCOVER,BRA,84.125.152.171,mobile,outlook.com,BRA
tx_20241107_000458,07-11-2024 11:09,15.85,MASTERCARD,ITA,91.73.117.245,mobile,outlook.com,GBR
tx_20231225_000459,25-12-2023 19:29,294.38,AMEX,DEU,82.148.33.113,mobile,icloud.com,DEU
tx_20220422_000460,22-04-2022 01:15,10.97,DISCOVER,CAN,239.128.197.38,tablet,outlook.com,IND
tx_20160118_000461,18-01-2016 19:53,140.07,DISCOVER,FRA,252.147.171.38,mobile,yahoo.com,ITA
tx_20240315_000462,15-03-2024 17:26,42.06,MASTERCARD,SGP,84.15.156.165,mobile,icloud.com,SGP
tx_20241005_000463,05-10-2024 10:07,19.56,VISA,CAN,50.126.82.155,tablet,company.com,IND
tx_20200616_000464,16-06-2020 05:23,1362.3,DISCOVER,FRA,144.23.56.187,mobile,proton.me,ESP
tx_20250104_000465,04-01-2025 16:06,4.7,MASTERCARD,IND,151.154.23.37,mobile,company.com,IND
tx_20160927_000466,27-09-2016 21:30,62.19,MASTERCARD,IND,119.182.146.194,desktop,proton.me,IND
tx_20190331_000467,31-03-2019 20:09,33.11,VISA,SGP,119.58.7.203,desktop,hotmail.com,SGP
tx_20230308_000468,08-03-2023 23:10,31.51,AMEX,SGP,63.8.31.196,mobile,yahoo.com,BRA
tx_20220919_000469,19-09-2022 13:10,52.05,VISA,SGP,31.96.132.188,mobile,outlook.com,ESP
tx_20220710_000470,10-07-2022 02:07,10.6,AMEX,USA,108.163.234.245,desktop,hotmail.com,USA
tx_20211209_000471,09-12-2021 23:15,199.08,AMEX,CAN,43.140.83.224,mobile,hotmail.com,CAN
tx_20190116_000472,16-01-2019 13:11,1795.43,MASTERCARD,AUS,106.88.236.234,desktop,outlook.com,AUS
tx_20210823_000473,23-08-2021 08:03,52.28,DISCOVER,MEX,194.206.30.107,tablet,yahoo.com,MEX
tx_20250307_000474,07-03-2025 04:46,169.89,AMEX,ESP,253.153.134.196,desktop,hotmail.com,ESP
tx_20160427_000475,27-04-2016 04:19,15.29,VISA,CAN,196.201.29.20,mobile,proton.me,CAN
tx_20160623_000476,23-06-2016 07:08,37.6,VISA,CAN,3.194.25.201,tablet,icloud.com,CAN
tx_20220803_000477,03-08-2022 07:16,14.62,MASTERCARD,FRA,91.42.219.129,mobile,yahoo.com,AUS
tx_20170209_000478,09-02-2017 21:02,105.04,MASTERCARD,GBR,2.250.186.26,tablet,edu.org,JPN
tx_20200210_000479,10-02-2020 21:27,5.93,AMEX,IND,132.59.105.29,desktop,yahoo.com,IND
tx_20211029_000480,29-10-2021 04:56,36.15,AMEX,CAN,30.99.73.117,mobile,edu.org,CAN
tx_20180714_000481,14-07-2018 20:10,14.17,VISA,BRA,4.173.126.173,mobile,yahoo.com,BRA
tx_20170503_000482,03-05-2017 05:13,19.09,DISCOVER,GBR,250.51.87.52,desktop,proton.me,GBR
tx_20240218_000483,18-02-2024 18:10,8.51,DISCOVER,ITA,242.103.92.122,tablet,hotmail.com,ITA
tx_20170826_000484,26-08-2017 16:33,13.64,DISCOVER,GBR,189.14.213.18,mobile,outlook.com,GBR
tx_20200416_000485,16-04-2020 22:00,691.29,AMEX,ITA,127.203.120.52,mobile,edu.org,ITA
tx_20210829_000486,29-08-2021 09:31,2409.91,DISCOVER,IND,99.116.81.219,mobile,gmail.com,CAN
tx_20160514_000487,14-05-2016 06:26,78.71,VISA,SGP,80.184.100.125,mobile,edu.org,SGP
tx_20230527_000488,27-05-2023 20:09,82.91,DISCOVER,JPN,68.127.152.249,mobile,company.com,JPN
tx_20240805_000489,05-08-2024 10:21,25.83,AMEX,AUS,150.7.196.229,mobile,proton.me,AUS
tx_20191114_000490,14-11-2019 13:00,30.69,AMEX,FRA,234.177.17.223,desktop,outlook.com,FRA
tx_20160321_000491,21-03-2016 19:36,19.91,AMEX,IND,179.121.151.6,mobile,proton.me,IND
