transaction_external_id,amount,card_brand,billing_country,ip_address,device_type,email_domain,card_country
tx_00000328,63.47,VISA,CAN,46.204.65.143,mobile,icloud.com,CAN
tx_00000329,135.54,VISA,AUS,173.31.137.2,mobile,gmail.com,AUS
tx_00000330,55.08,DISCOVER,ITA,156.23.73.196,mobile,gmail.com,ITA
tx_00000331,32.94,AMEX,ITA,246.163.37.77,tablet,gmail.com,FRA
tx_00000332,1991.64,AMEX,JPN,22.79.54.192,desktop,outlook.com,JPN
tx_00000333,16.1,DISCOVER,GBR,146.219.14.218,mobile,yahoo.com,GBR
tx_00000334,23.96,VISA,SGP,33.172.168.61,mobile,yahoo.com,AUS
tx_00000335,110.69,AMEX,FRA,40.145.146.94,tablet,outlook.com,FRA
tx_00000336,4.86,DISCOVER,GBR,85.225.123.119,mobile,hotmail.com,GBR
tx_00000337,1201.54,VISA,ESP,138.51.68.188,mobile,gmail.com,ESP
tx_00000338,219.39,DISCOVER,ITA,233.10.142.67,mobile,outlook.com,ITA
tx_00000339,26.42,AMEX,FRA,129.131.24.102,mobile,icloud.com,FRA
tx_00000340,47.37,MASTERCARD,GBR,145.169.224.248,mobile,edu.org,GBR
tx_00000341,69.57,DISCOVER,BRA,233.203.93.100,tablet,gmail.com,BRA
tx_00000342,51.78,VISA,NLD,168.97.94.151,mobile,proton.me,NLD
tx_00000343,13.84,MASTERCARD,NLD,226.36.113.43,desktop,hotmail.com,NLD
tx_00000344,18.74,VISA,CAN,107.208.85.185,mobile,edu.org,CAN
tx_00000345,33.22,VISA,DEU,147.152.42.35,mobile,outlook.com,DEU
tx_00000346,11.82,AMEX,NLD,5.225.185.187,tablet,icloud.com,BRA
tx_00000347,84.41,AMEX,ITA,197.47.160.169,desktop,company.com,ITA
tx_00000348,263.86,DISCOVER,GBR,52.134.221.233,mobile,yahoo.com,GBR
tx_00000349,170.85,VISA,CAN,34.231.155.139,mobile,proton.me,CAN
tx_00000350,39.1,VISA,DEU,203.197.98.90,mobile,hotmail.com,SGP
tx_00000351,34.6,VISA,JPN,49.2.182.191,mobile,yahoo.com,JPN
tx_00000352,38.85,AMEX,IND,40.110.167.150,mobile,proton.me,IND
tx_00000353,50.12,AMEX,DEU,201.143.124.46,mobile,edu.org,DEU
tx_00000354,18.72,MASTERCARD,MEX,222.169.31.192,mobile,outlook.com,MEX
tx_00000355,7.89,VISA,NLD,181.14.42.100,mobile,outlook.com,NLD
tx_00000356,32.02,DISCOVER,AUS,10.186.99.239,mobile,hotmail.com,AUS
tx_00000357,98.69,AMEX,BRA,3.52.218.169,desktop,icloud.com,BRA
tx_00000358,71.3,DISCOVER,GBR,71.200.103.91,mobile,icloud.com,GBR
tx_00000359,1211.23,AMEX,ESP,150.90.89.247,desktop,icloud.com,ESP
tx_00000360,5100.42,VISA,JPN,19.129.76.88,mobile,hotmail.com,JPN
tx_00000361,58.1,DISCOVER,ITA,87.247.199.118,mobile,gmail.com,ITA
tx_00000362,34.96,AMEX,DEU,59.205.81.106,mobile,gmail.com,DEU
tx_00000363,61.22,AMEX,MEX,142.239.46.122,mobile,hotmail.com,CAN
tx_00000364,3.46,MASTERCARD,MEX,189.62.224.68,desktop,icloud.com,MEX
tx_00000365,98.06,VISA,CAN,170.127.158.2,mobile,company.com,CAN
tx_00000366,57.31,AMEX,ESP,47.253.196.235,mobile,outlook.com,ESP
tx_00000367,33.48,DISCOVER,BRA,118.250.31.179,mobile,gmail.com,BRA
tx_00000368,45.91,AMEX,JPN,69.121.246.157,mobile,edu.org,JPN
tx_00000369,28.59,MASTERCARD,IND,47.147.34.251,mobile,hotmail.com,IND
tx_00000370,133.02,DISCOVER,ITA,122.207.3.46,mobile,company.com,GBR
tx_00000371,78.98,AMEX,IND,42.16.56.209,mobile,yahoo.com,IND
tx_00000372,31.75,MASTERCARD,ITA,6.106.32.90,mobile,outlook.com,ITA
tx_00000373,129.61,AMEX,ITA,228.21.98.158,mobile,outlook.com,ITA
tx_00000374,253.02,MASTERCARD,NLD,218.233.19.21,mobile,company.com,NLD
tx_00000375,22.47,DISCOVER,FRA,221.241.93.192,mobile,outlook.com,ITA
tx_00000376,78.57,VISA,MEX,21.54.43.102,desktop,edu.org,MEX
tx_00000377,40.2,DISCOVER,CAN,159.40.22.168,mobile,icloud.com,CAN
tx_00000378,81.87,AMEX,GBR,170.92.221.235,mobile,edu.org,GBR
tx_00000379,16.88,DISCOVER,GBR,117.162.192.163,mobile,hotmail.com,GBR
tx_00000380,1269.67,MASTERCARD,IND,78.3.1.134,mobile,edu.org,IND
tx_00000381,45.25,MASTERCARD,FRA,111.205.75.153,mobile,company.com,FRA
tx_00000382,31.24,MASTERCARD,ESP,68.21.109.161,mobile,hotmail.com,ESP
tx_00000383,7.53,DISCOVER,ESP,35.75.29.164,mobile,hotmail.com,ESP
tx_00000384,77.07,MASTERCARD,JPN,249.27.73.69,mobile,gmail.com,JPN
tx_00000385,20.21,VISA,FRA,128.96.119.179,mobile,outlook.com,FRA
tx_00000386,7.95,MASTERCARD,ESP,4.32.250.197,mobile,edu.org,ESP
tx_00000387,4.29,AMEX,DEU,175.247.80.240,desktop,gmail.com,DEU
tx_00000388,102.03,MASTERCARD,FRA,228.14.222.171,tablet,icloud.com,FRA
tx_00000389,53.05,DISCOVER,CAN,63.3.249.11,mobile,outlook.com,CAN
tx_00000390,2046.61,VISA,ITA,16.92.166.40,desktop,icloud.com,ITA
tx_00000391,16.73,MASTERCARD,SGP,6.177.97.92,mobile,gmail.com,SGP
tx_00000392,34.84,DISCOVER,DEU,140.90.83.188,mobile,outlook.com,DEU
tx_00000393,2095.07,AMEX,IND,227.5.159.220,mobile,icloud.com,IND
tx_00000394,25.5,AMEX,DEU,128.197.142.40,mobile,company.com,DEU
tx_00000395,7.83,MASTERCARD,GBR,9.52.28.125,desktop,proton.me,GBR
tx_00000396,68.61,MASTERCARD,AUS,184.19.4.239,mobile,yahoo.com,AUS
tx_00000397,30.97,AMEX,IND,182.15.211.158,mobile,yahoo.com,ITA
tx_00000398,11.99,MASTERCARD,IND,135.169.64.146,mobile,proton.me,IND
tx_00000399,266.97,MASTERCARD,MEX,227.27.43.203,mobile,company.com,MEX
tx_00000400,69.25,DISCOVER,AUS,84.217.96.106,mobile,company.com,AUS
tx_00000401,58.46,DISCOVER,MEX,247.116.115.246,desktop,gmail.com,MEX
tx_00000402,21.45,MASTERCARD,USA,242.177.211.71,desktop,edu.org,USA
tx_00000403,26.68,MASTERCARD,DEU,77.24.147.103,mobile,company.com,DEU
tx_00000404,71.4,VISA,NLD,25.153.165.77,mobile,proton.me,NLD
tx_00000405,80.16,VISA,ESP,198.59.192.168,mobile,proton.me,ESP
tx_00000406,6.24,DISCOVER,AUS,57.40.13.173,tablet,yahoo.com,AUS
tx_00000407,17.49,AMEX,CAN,191.13.141.103,desktop,proton.me,CAN
tx_00000408,66.3,MASTERCARD,SGP,147.51.144.158,desktop,hotmail.com,SGP
tx_00000409,2179.37,VISA,IND,49.83.89.153,mobile,outlook.com,IND
tx_00000410,2545.43,VISA,DEU,40.194.187.219,desktop,gmail.com,DEU
tx_00000411,10.18,DISCOVER,FRA,178.206.29.79,mobile,company.com,FRA
tx_00000412,11.15,VISA,FRA,160.187.37.178,mobile,gmail.com,FRA
tx_00000413,22.4,DISCOVER,FRA,168.242.3.18,mobile,company.com,FRA
tx_00000414,264.44,VISA,MEX,81.125.222.153,desktop,edu.org,MEX
tx_00000415,54.51,AMEX,FRA,101.191.41.5,mobile,company.com,FRA
tx_00000416,49.87,VISA,ITA,66.225.100.228,tablet,hotmail.com,ITA
tx_00000417,16.66,MASTERCARD,MEX,246.174.157.224,mobile,outlook.com,MEX
tx_00000418,29.91,MASTERCARD,GBR,36.149.139.176,mobile,hotmail.com,GBR
tx_00000419,142.04,VISA,BRA,82.18.143.137,desktop,outlook.com,GBR
tx_00000420,227.43,AMEX,IND,191.240.211.229,desktop,icloud.com,IND
tx_00000421,14.73,MASTERCARD,FRA,157.60.153.60,mobile,company.com,FRA
tx_00000422,30.93,VISA,SGP,50.58.9.105,tablet,proton.me,SGP
tx_00000423,7.44,AMEX,GBR,222.158.126.177,mobile,icloud.com,SGP
tx_00000424,19.87,VISA,MEX,157.241.191.147,mobile,edu.org,MEX
tx_00000425,18.81,VISA,JPN,189.11.143.100,desktop,edu.org,JPN
tx_00000426,27.75,MASTERCARD,IND,236.14.177.133,mobile,edu.org,IND
tx_00000427,7.79,VISA,MEX,101.106.83.116,desktop,icloud.com,MEX
tx_00000428,14.23,AMEX,MEX,30.181.116.163,desktop,proton.me,MEX
tx_00000429,927.21,MASTERCARD,AUS,169.221.39.42,desktop,gmail.com,AUS
tx_00000430,29.38,VISA,BRA,231.34.246.52,mobile,hotmail.com,BRA
tx_00000431,36.11,VISA,DEU,122.117.105.114,mobile,gmail.com,DEU
tx_00000432,12.63,AMEX,ESP,48.38.15.168,desktop,gmail.com,ESP
tx_00000433,256.07,MASTERCARD,USA,46.42.173.73,tablet,company.com,USA
tx_00000434,1568.31,AMEX,JPN,121.35.32.178,mobile,proton.me,JPN
tx_00000435,42.64,AMEX,MEX,253.23.124.186,mobile,company.com,JPN
tx_00000436,12.58,DISCOVER,NLD,134.187.162.128,mobile,icloud.com,NLD
tx_00000437,47.87,MASTERCARD,IND,86.90.144.207,desktop,icloud.com,IND
tx_00000438,59.2,AMEX,JPN,2.30.176.86,mobile,gmail.com,JPN
tx_00000439,79.63,MASTERCARD,SGP,10.166.35.124,mobile,company.com,ITA
tx_00000440,1802.68,MASTERCARD,NLD,81.143.138.5,mobile,company.com,NLD
tx_00000441,165.03,VISA,ESP,79.181.220.81,mobile,yahoo.com,ESP
tx_00000442,36.33,VISA,DEU,45.29.96.201,mobile,yahoo.com,DEU
tx_00000443,32.82,AMEX,DEU,124.188.224.135,mobile,outlook.com,DEU
tx_00000444,64.32,VISA,GBR,10.118.100.183,desktop,gmail.com,GBR
tx_00000445,87.36,VISA,USA,197.169.191.80,mobile,hotmail.com,USA
tx_00000446,50.99,MASTERCARD,JPN,113.172.31.70,desktop,yahoo.com,JPN
tx_00000447,37.84,VISA,GBR,73.147.63.44,mobile,company.com,ITA
tx_00000448,39.67,MASTERCARD,USA,14.23.110.101,mobile,edu.org,USA
tx_00000449,50.36,DISCOVER,BRA,21.250.237.194,mobile,yahoo.com,BRA
tx_00000450,32.79,AMEX,SGP,243.58.37.221,tablet,proton.me,SGP
tx_00000451,3.67,MASTERCARD,CAN,90.123.119.217,mobile,company.com,CAN
tx_00000452,45.87,AMEX,ITA,143.167.19.203,mobile,proton.me,ITA
tx_00000453,45.8,DISCOVER,SGP,88.54.209.178,mobile,proton.me,SGP
tx_00000454,44.38,DISCOVER,BRA,239.183.147.215,desktop,edu.org,BRA
tx_00000455,25.4,DISCOVER,IND,28.176.209.153,mobile,gmail.com,IND
tx_00000456,16.72,AMEX,NLD,53.175.225.82,mobile,hotmail.com,NLD
tx_00000457,56.25,AMEX,USA,141.248.14.1,desktop,hotmail.com,USA
tx_00000458,90.23,MASTERCARD,AUS,104.98.112.140,mobile,edu.org,AUS
tx_00000459,7.91,VISA,IND,224.172.33.35,desktop,gmail.com,IND
tx_00000460,16.5,DISCOVER,ITA,239.109.160.47,mobile,edu.org,ITA
tx_00000461,1745.39,AMEX,MEX,129.69.106.238,desktop,gmail.com,MEX
tx_00000462,56.59,AMEX,MEX,187.188.135.252,mobile,yahoo.com,MEX
tx_00000463,40.98,AMEX,BRA,176.163.139.205,mobile,company.com,CAN
tx_00000464,39.13,AMEX,NLD,108.91.246.251,mobile,gmail.com,NLD
tx_00000465,91.36,VISA,FRA,122.149.44.147,mobile,hotmail.com,FRA
tx_00000466,1763.99,AMEX,ESP,65.34.158.72,mobile,gmail.com,ESP
tx_00000467,115.58,MASTERCARD,BRA,207.45.67.201,mobile,gmail.com,BRA
tx_00000468,26.47,DISCOVER,GBR,106.198.99.61,mobile,outlook.com,ITA
tx_00000469,4.69,DISCOVER,ITA,14.43.119.103,mobile,icloud.com,ITA
tx_00000470,16.94,DISCOVER,ESP,74.238.205.115,mobile,gmail.com,ESP
tx_00000471,7.24,VISA,NLD,70.86.70.69,mobile,proton.me,ESP
tx_00000472,29.19,AMEX,ITA,87.174.177.47,mobile,gmail.com,ITA
tx_00000473,32.11,MASTERCARD,USA,15.241.153.169,tablet,yahoo.com,USA
tx_00000474,57.18,MASTERCARD,BRA,166.145.206.248,mobile,outlook.com,BRA
tx_00000475,15.28,AMEX,FRA,178.232.171.198,mobile,yahoo.com,FRA
tx_00000476,23.38,MASTERCARD,FRA,46.113.18.126,mobile,outlook.com,FRA
tx_00000477,49.8,VISA,NLD,234.114.184.67,desktop,yahoo.com,NLD
tx_00000478,43.8,DISCOVER,GBR,1.239.10.171,mobile,company.com,GBR
tx_00000479,220.32,VISA,SGP,104.217.187.200,mobile,gmail.com,SGP
tx_00000480,18.14,VISA,JPN,86.175.78.103,mobile,yahoo.com,AUS
tx_00000481,6.47,VISA,ITA,166.52.46.142,tablet,icloud.com,ITA
tx_00000482,19.64,MASTERCARD,SGP,162.113.189.49,desktop,gmail.com,SGP
tx_00000483,1851.38,VISA,FRA,248.214.208.116,desktop,gmail.com,FRA
tx_00000484,12.21,MASTERCARD,BRA,118.241.174.223,mobile,icloud.com,BRA
tx_00000485,5.19,VISA,USA,167.34.4.45,tablet,yahoo.com,USA
tx_00000486,33.13,VISA,CAN,153.205.158.57,mobile,proton.me,CAN
tx_00000487,5.64,MASTERCARD,CAN,140.36.83.215,mobile,outlook.com,NLD
tx_00000488,25.71,VISA,MEX,43.113.63.237,desktop,proton.me,MEX
tx_00000489,2129.39,MASTERCARD,FRA,207.203.198.122,desktop,hotmail.com,FRA
tx_00000490,39.41,VISA,USA,184.128.157.244,mobile,hotmail.com,USA
tx_00000491,1404.75,MASTERCARD,ITA,57.119.198.161,mobile,icloud.com,JPN
tx_00000492,15.5,AMEX,SGP,172.237.12.14,mobile,proton.me,SGP
tx_00000493,10.76,VISA,CAN,237.138.46.41,mobile,yahoo.com,CAN
tx_00000494,12.69,VISA,IND,174.230.84.59,mobile,yahoo.com,IND
tx_00000495,15.73,MASTERCARD,CAN,125.14.228.112,desktop,edu.org,CAN
tx_00000496,13.88,VISA,AUS,86.33.9.178,mobile,yahoo.com,DEU
tx_00000497,124.67,MASTERCARD,FRA,203.204.164.244,mobile,icloud.com,FRA
tx_00000498,0.33,MASTERCARD,FRA,110.189.224.64,mobile,icloud.com,FRA
tx_00000499,223.91,VISA,USA,12.11.254.121,mobile,proton.me,USA
tx_00000500,30.15,DISCOVER,DEU,193.4.178.188,tablet,outlook.com,DEU
tx_00000501,2172.59,VISA,GBR,220.147.192.150,tablet,edu.org,GBR
tx_00000502,15.64,AMEX,BRA,161.19.99.229,mobile,hotmail.com,BRA
tx_00000503,30.22,AMEX,ITA,176.21.159.226,mobile,gmail.com,ITA
tx_00000504,1457.39,VISA,SGP,94.94.45.166,mobile,icloud.com,SGP
tx_00000505,13.12,MASTERCARD,MEX,224.246.180.54,mobile,hotmail.com,NLD
tx_00000506,37.03,AMEX,SGP,135.213.32.121,mobile,company.com,SGP
tx_00000507,33.57,DISCOVER,CAN,71.29.179.38,desktop,icloud.com,CAN
tx_00000508,40.64,VISA,JPN,89.108.114.189,mobile,yahoo.com,SGP
tx_00000509,136.43,DISCOVER,BRA,84.125.152.171,mobile,outlook.com,BRA
tx_00000510,108.18,AMEX,AUS,217.13.38.91,mobile,outlook.com,ITA
tx_00000511,47.79,MASTERCARD,GBR,232.171.204.40,desktop,gmail.com,MEX
tx_00000512,30.66,MASTERCARD,BRA,89.38.96.115,mobile,yahoo.com,BRA
tx_00000513,138.72,AMEX,SGP,2.249.190.140,mobile,hotmail.com,GBR
tx_00000514,34.15,DISCOVER,NLD,205.145.187.233,mobile,yahoo.com,NLD
tx_00000515,8.04,MASTERCARD,ESP,92.24.84.15,mobile,icloud.com,ESP
tx_00000516,2623.63,MASTERCARD,BRA,23.250.132.101,mobile,gmail.com,BRA
tx_00000517,122.28,AMEX,AUS,4.73.89.90,tablet,yahoo.com,AUS
tx_00000518,79.83,VISA,MEX,187.230.107.36,desktop,hotmail.com,IND
tx_00000519,2900.24,AMEX,ITA,2.105.164.235,mobile,edu.org,ITA
tx_00000520,185.12,AMEX,IND,126.11.211.212,mobile,hotmail.com,IND
tx_00000521,35.07,DISCOVER,GBR,245.164.214.163,desktop,hotmail.com,GBR
tx_00000522,26.91,AMEX,CAN,127.249.18.154,mobile,proton.me,CAN
tx_00000523,237.11,AMEX,CAN,188.148.5.217,desktop,gmail.com,CAN
tx_00000524,10.6,AMEX,USA,108.163.234.245,desktop,hotmail.com,USA
tx_00000525,88.01,AMEX,GBR,154.193.43.140,mobile,hotmail.com,GBR
tx_00000526,8.78,DISCOVER,AUS,36.133.73.96,mobile,outlook.com,USA
tx_00000527,15.07,VISA,JPN,213.244.135.217,mobile,yahoo.com,JPN
tx_00000528,9.05,MASTERCARD,SGP,134.196.249.88,mobile,gmail.com,NLD
tx_00000529,61.77,VISA,MEX,33.54.34.252,mobile,yahoo.com,MEX
tx_00000530,37.6,VISA,CAN,3.194.25.201,tablet,icloud.com,CAN
tx_00000531,863.89,MASTERCARD,MEX,90.91.42.219,mobile,yahoo.com,NLD
tx_00000532,5603.98,VISA,DEU,231.194.138.2,tablet,edu.org,GBR
tx_00000533,19.81,DISCOVER,GBR,109.55.132.59,desktop,company.com,IND
tx_00000534,87.56,DISCOVER,CAN,117.154.189.80,desktop,proton.me,CAN
tx_00000535,2602.65,VISA,SGP,46.4.173.126,mobile,yahoo.com,AUS
tx_00000536,11.16,AMEX,MEX,17.94.250.51,desktop,proton.me,GBR
tx_00000537,65.96,AMEX,FRA,206.165.242.103,mobile,proton.me,FRA
tx_00000538,10.8,VISA,DEU,35.8.26.189,mobile,edu.org,DEU
tx_00000539,18.35,DISCOVER,CAN,170.193.134.197,mobile,icloud.com,CAN
tx_00000540,16.85,DISCOVER,ITA,5.244.196.9,mobile,yahoo.com,JPN
tx_00000541,26.57,MASTERCARD,USA,169.221.200.78,mobile,outlook.com,USA
tx_00000542,20.51,DISCOVER,SGP,176.139.147.121,mobile,outlook.com,SGP
tx_00000543,37.36,VISA,NLD,197.251.73.83,desktop,gmail.com,NLD
tx_00000544,12.09,AMEX,ITA,98.25.110.89,mobile,gmail.com,AUS
tx_00000545,54.84,VISA,MEX,79.30.87.44,mobile,gmail.com,MEX
tx_00000546,21.33,AMEX,FRA,121.151.6.253,mobile,proton.me,FRA
tx_00000547,25.24,AMEX,DEU,129.208.196.171,desktop,hotmail.com,DEU
tx_00000548,23.17,AMEX,ITA,218.138.55.74,desktop,proton.me,ITA
tx_00000549,169.2,DISCOVER,NLD,87.70.18.146,mobile,company.com,NLD
tx_00000550,181.47,AMEX,IND,81.52.107.103,mobile,edu.org,IND
tx_00000551,74.86,DISCOVER,JPN,128.55.170.247,mobile,proton.me,NLD
tx_00000552,12.95,AMEX,MEX,77.217.112.106,mobile,yahoo.com,MEX
tx_00000553,188.81,VISA,GBR,154.61.104.62,desktop,gmail.com,GBR
tx_00000554,2.27,AMEX,IND,232.10.52.41,desktop,hotmail.com,IND
tx_00000555,78.01,VISA,USA,201.6.15.221,mobile,hotmail.com,SGP
tx_00000556,2857.91,VISA,MEX,29.147.189.129,mobile,hotmail.com,DEU
tx_00000557,36.33,MASTERCARD,AUS,150.189.100.207,tablet,icloud.com,AUS
tx_00000558,16.22,VISA,FRA,126.137.96.180,mobile,proton.me,USA
tx_00000559,34.36,VISA,GBR,184.95.211.79,mobile,gmail.com,GBR
tx_00000560,246.59,AMEX,ITA,65.142.99.80,tablet,yahoo.com,ITA
tx_00000561,2901.87,AMEX,FRA,240.211.194.61,desktop,outlook.com,FRA
tx_00000562,307.64,DISCOVER,IND,71.222.21.211,mobile,proton.me,IND
tx_00000563,122.26,DISCOVER,CAN,67.130.17.91,mobile,company.com,MEX
tx_00000564,33.43,MASTERCARD,BRA,165.35.1.103,mobile,company.com,BRA
tx_00000565,42.99,DISCOVER,ITA,34.217.153.176,mobile,company.com,ITA
tx_00000566,17.75,AMEX,NLD,73.51.22.107,desktop,proton.me,ITA
tx_00000567,475.87,AMEX,MEX,103.159.110.154,desktop,company.com,USA
tx_00000568,9310.05,MASTERCARD,ITA,212.173.127.31,mobile,icloud.com,SGP
tx_00000569,6.42,MASTERCARD,DEU,211.73.187.174,mobile,proton.me,DEU
tx_00000570,32.36,DISCOVER,CAN,35.224.83.250,mobile,proton.me,CAN
tx_00000571,646.88,VISA,AUS,233.91.156.241,desktop,proton.me,SGP
tx_00000572,19.77,DISCOVER,JPN,46.67.44.129,tablet,edu.org,JPN
tx_00000573,13.23,AMEX,CAN,251.33.128.224,mobile,proton.me,CAN
tx_00000574,89.46,DISCOVER,GBR,126.196.244.39,desktop,outlook.com,GBR
tx_00000575,34.22,DISCOVER,SGP,92.254.182.144,mobile,yahoo.com,SGP
tx_00000576,85.45,VISA,FRA,170.150.55.150,mobile,outlook.com,FRA
tx_00000577,30.85,DISCOVER,AUS,175.252.175.32,mobile,yahoo.com,AUS
tx_00000578,77.59,VISA,BRA,161.245.69.153,mobile,gmail.com,BRA
tx_00000579,10.69,AMEX,NLD,221.13.206.165,mobile,gmail.com,NLD
tx_00000580,1137.91,MASTERCARD,DEU,103.23.6.219,desktop,proton.me,ESP
tx_00000581,7.1,MASTERCARD,SGP,189.207.236.80,mobile,yahoo.com,SGP
tx_00000582,132.39,DISCOVER,SGP,154.109.24.194,mobile,outlook.com,SGP
tx_00000583,29.47,DISCOVER,SGP,166.176.183.40,mobile,yahoo.com,SGP
tx_00000584,18.14,DISCOVER,GBR,232.77.216.64,mobile,gmail.com,BRA
tx_00000585,117.17,AMEX,IND,170.185.146.209,mobile,yahoo.com,IND
tx_00000586,85.2,DISCOVER,USA,225.181.77.81,mobile,edu.org,USA
tx_00000587,50.3,AMEX,GBR,21.192.252.155,mobile,yahoo.com,GBR
tx_00000588,2139.5,DISCOVER,SGP,223.169.248.191,mobile,company.com,SGP
tx_00000589,198.62,VISA,DEU,5.179.249.49,desktop,outlook.com,DEU
tx_00000590,60.39,DISCOVER,DEU,198.119.38.122,desktop,outlook.com,DEU
tx_00000591,8394.2,VISA,DEU,146.213.214.101,mobile,yahoo.com,DEU
tx_00000592,86.29,DISCOVER,MEX,188.142.75.10,mobile,edu.org,MEX
tx_00000593,9916.84,DISCOVER,JPN,229.166.107.228,desktop,company.com,JPN
tx_00000594,30.79,AMEX,SGP,60.130.57.151,tablet,edu.org,SGP
tx_00000595,13.67,MASTERCARD,ESP,189.93.204.121,mobile,hotmail.com,BRA
tx_00000596,54.26,DISCOVER,GBR,26.204.107.242,mobile,icloud.com,GBR
tx_00000597,25.52,VISA,ESP,207.17.87.111,mobile,yahoo.com,USA
tx_00000598,45.96,MASTERCARD,ITA,225.143.69.230,mobile,yahoo.com,ITA
tx_00000599,29.48,VISA,CAN,157.201.220.243,mobile,gmail.com,CAN
tx_00000600,37.21,DISCOVER,AUS,75.182.114.196,mobile,yahoo.com,AUS
tx_00000601,13.13,MASTERCARD,DEU,107.197.197.2,mobile,edu.org,DEU
tx_00000602,19.99,DISCOVER,ITA,162.171.63.39,mobile,outlook.com,ITA
tx_00000603,96.62,DISCOVER,ESP,175.93.242.8,desktop,gmail.com,ESP
tx_00000604,85.7,VISA,IND,112.16.101.195,mobile,outlook.com,GBR
tx_00000605,87.05,AMEX,FRA,227.175.180.142,mobile,company.com,FRA
tx_00000606,15.18,DISCOVER,SGP,228.140.160.202,mobile,proton.me,SGP
tx_00000607,6.71,AMEX,GBR,139.73.55.24,mobile,outlook.com,GBR
tx_00000608,40.51,AMEX,IND,188.16.216.96,mobile,company.com,CAN
tx_00000609,1347.45,MASTERCARD,DEU,254.149.145.183,mobile,hotmail.com,DEU
tx_00000610,201.02,MASTERCARD,IND,64.27.84.133,mobile,company.com,IND
tx_00000611,33.08,DISCOVER,CAN,228.34.122.55,desktop,proton.me,CAN
tx_00000612,51.74,DISCOVER,SGP,113.177.239.243,mobile,proton.me,SGP
tx_00000613,74.75,MASTERCARD,GBR,221.136.31.178,mobile,gmail.com,JPN
tx_00000614,50.61,AMEX,USA,31.96.79.254,mobile,edu.org,USA
tx_00000615,92.4,VISA,FRA,210.190.126.1,mobile,yahoo.com,FRA
tx_00000616,121.53,MASTERCARD,AUS,122.214.185.214,mobile,edu.org,AUS
tx_00000617,161.4,MASTERCARD,CAN,171.160.105.100,tablet,company.com,CAN
tx_00000618,231.69,AMEX,BRA,43.182.7.147,mobile,yahoo.com,BRA
tx_00000619,49.25,DISCOVER,ITA,146.134.49.193,mobile,gmail.com,ITA
tx_00000620,74.96,VISA,SGP,137.156.83.103,mobile,gmail.com,SGP
tx_00000621,25.32,MASTERCARD,IND,30.251.26.139,mobile,outlook.com,IND
tx_00000622,22.05,VISA,GBR,247.84.47.7,mobile,yahoo.com,GBR
tx_00000623,20.53,MASTERCARD,ESP,52.62.193.153,mobile,proton.me,USA
tx_00000624,116.8,VISA,CAN,105.163.60.234,mobile,yahoo.com,CAN
tx_00000625,12.49,MASTERCARD,IND,217.163.129.53,mobile,outlook.com,IND
tx_00000626,115.68,AMEX,SGP,209.119.247.213,mobile,outlook.com,SGP
tx_00000627,33.66,VISA,AUS,150.216.131.73,desktop,yahoo.com,DEU
tx_00000628,19.65,AMEX,JPN,54.157.130.246,mobile,company.com,IND
tx_00000629,62.76,MASTERCARD,DEU,154.85.5.234,mobile,gmail.com,DEU
tx_00000630,51.77,VISA,CAN,167.167.20.138,mobile,edu.org,CAN
tx_00000631,60.48,VISA,AUS,215.197.208.179,desktop,company.com,AUS
tx_00000632,1202.84,AMEX,MEX,24.209.158.161,mobile,icloud.com,MEX
tx_00000633,13.59,DISCOVER,MEX,54.2.51.252,desktop,hotmail.com,MEX
tx_00000634,47.36,MASTERCARD,NLD,155.145.45.17,mobile,outlook.com,NLD
tx_00000635,12.75,AMEX,ITA,218.174.6.254,mobile,edu.org,ITA
tx_00000636,7.1,DISCOVER,ESP,217.105.71.32,mobile,gmail.com,IND
tx_00000637,93.13,VISA,SGP,101.50.86.21,tablet,icloud.com,SGP
tx_00000638,175.18,VISA,GBR,17.161.161.25,mobile,gmail.com,GBR
tx_00000639,58.4,AMEX,CAN,246.88.214.14,mobile,icloud.com,CAN
tx_00000640,95.25,VISA,CAN,97.81.228.218,mobile,gmail.com,USA
tx_00000641,150.99,DISCOVER,CAN,15.144.14.76,mobile,proton.me,CAN
tx_00000642,1459.8,VISA,ITA,159.159.26.87,mobile,company.com,ITA
tx_00000643,11559.59,AMEX,NLD,50.232.147.33,mobile,edu.org,NLD
tx_00000644,78.51,AMEX,USA,150.112.132.246,mobile,outlook.com,USA
tx_00000645,13.98,MASTERCARD,USA,169.174.38.15,mobile,gmail.com,USA
tx_00000646,30.48,DISCOVER,ITA,49.171.122.178,mobile,company.com,ITA
tx_00000647,169.17,VISA,AUS,117.225.203.234,mobile,gmail.com,AUS
tx_00000648,85.94,DISCOVER,SGP,244.209.85.207,desktop,outlook.com,SGP
tx_00000649,8.67,VISA,SGP,150.234.196.93,tablet,icloud.com,SGP
tx_00000650,18.35,AMEX,AUS,46.51.6.46,tablet,gmail.com,DEU
tx_00000651,75.56,AMEX,AUS,117.62.95.208,mobile,proton.me,FRA
tx_00000652,72.85,MASTERCARD,NLD,163.63.236.12,mobile,hotmail.com,NLD
tx_00000653,82.5,DISCOVER,ESP,131.248.150.227,desktop,yahoo.com,ESP
tx_00000654,478.3,DISCOVER,IND,166.193.131.96,mobile,outlook.com,IND
tx_00000655,21.39,VISA,SGP,149.103.164.236,desktop,icloud.com,SGP
